index,date,hair,age,experience,salary,gender,diploma,speciality,score,availability,hired
16536,2010-10-28,brun,22.0,15.0,28823.0,M,doctorat,geologie,82.05,oui,Yes
17862,2012-01-27,chatain,46.0,11.0,34654.0,F,master,detective,72.21,non,No
15438,2013-01-24,chatain,36.0,8.0,35758.0,M,licence,detective,67.94,non,Yes
11690,2013-10-11,chatain,31.0,3.0,26521.0,F,master,geologie,74.72,non,No
10345,2010-09-16,chatain,39.0,5.0,42361.0,M,master,geologie,65.3,oui,No
10346,2010-03-12,roux,31.0,10.0,36525.0,M,bac,geologie,71.97,non,No
11480,2014-06-08,chatain,39.0,9.0,32078.0,M,doctorat,geologie,91.63,oui,No
1872,2011-04-24,chatain,35.0,7.0,37997.0,M,master,geologie,60.29,non,No
8843,2012-10-03,brun,44.0,12.0,31419.0,F,licence,detective,71.71,non,No
18081,2011-02-24,chatain,31.0,9.0,45151.0,,master,geologie,51.02,oui,No
19780,2014-08-12,brun,38.0,6.0,31701.0,M,licence,geologie,79.6,non,No
13877,2013-03-20,chatain,25.0,4.0,40433.0,M,master,forage,69.13,oui,No
11903,2014-10-05,blond,40.0,10.0,37207.0,M,master,forage,78.34,oui,No
19956,2013-11-11,chatain,44.0,10.0,36359.0,F,master,detective,84.64,non,No
5142,2012-12-28,blond,9.0,12.0,36785.0,M,licence,forage,56.12,non,No
7279,2010-12-14,chatain,33.0,11.0,28577.0,F,doctorat,geologie,98.37,non,No
465,2012-03-12,blond,28.0,7.0,38938.0,M,licence,geologie,71.52,non,No
14702,2011-09-18,brun,35.0,11.0,45198.0,M,bac,geologie,55.78,non,No
8107,2010-12-04,blond,33.0,8.0,33146.0,F,licence,detective,86.11,non,No
15005,2013-01-30,blond,43.0,8.0,33632.0,M,licence,geologie,91.46,non,No
5593,2013-06-27,blond,21.0,5.0,35501.0,F,licence,detective,79.6,non,No
12800,2011-01-24,brun,23.0,3.0,39453.0,M,licence,geologie,67.19,non,No
9592,2010-08-25,blond,24.0,9.0,34175.0,F,licence,forage,87.0,non,No
17086,2013-11-17,blond,30.0,11.0,35131.0,F,bac,geologie,70.54,non,No
14029,2013-05-10,chatain,49.0,3.0,42999.0,M,master,detective,71.61,oui,No
7013,2012-05-03,roux,49.0,7.0,34705.0,M,licence,geologie,71.68,non,No
19137,2014-02-07,chatain,37.0,8.0,33900.0,F,master,geologie,75.93,non,No
905,2012-10-07,blond,25.0,11.0,36012.0,M,master,geologie,71.96,oui,No
7506,2011-09-06,brun,53.0,9.0,34763.0,M,licence,geologie,55.44,non,No
17615,2010-12-21,brun,45.0,1.0,49166.0,,bac,detective,,oui,No
3274,2010-11-29,roux,38.0,11.0,39731.0,M,licence,forage,96.28,oui,Yes
2447,2010-10-10,chatain,28.0,8.0,39636.0,M,licence,geologie,41.73,non,No
15813,2010-01-14,brun,43.0,4.0,35348.0,M,master,geologie,80.72,oui,No
6911,2014-01-23,chatain,47.0,9.0,33881.0,M,master,geologie,84.35,oui,No
5651,2014-09-08,brun,40.0,5.0,33071.0,F,licence,geologie,81.25,non,No
6018,2012-02-03,blond,20.0,10.0,38889.0,M,licence,archeologie,67.69,oui,No
1965,2014-07-22,blond,37.0,5.0,33475.0,M,master,geologie,77.06,oui,No
8849,2012-05-19,blond,14.0,9.0,35470.0,F,bac,geologie,57.92,non,No
1690,2012-07-10,chatain,48.0,15.0,27735.0,F,doctorat,geologie,52.54,non,Yes
19192,2014-07-29,blond,40.0,13.0,32221.0,M,master,detective,93.24,oui,No
10208,2012-11-22,chatain,17.0,8.0,32986.0,F,doctorat,forage,100.93,oui,No
17834,2014-01-26,chatain,39.0,10.0,42833.0,M,master,forage,32.99,non,No
19168,2013-04-04,roux,18.0,14.0,35609.0,M,licence,detective,55.36,non,No
10550,2011-01-10,brun,32.0,10.0,37548.0,F,master,forage,82.11,oui,No
6290,2012-10-30,brun,36.0,10.0,32859.0,M,licence,geologie,71.68,non,No
5996,2013-10-08,brun,39.0,6.0,27829.0,M,master,forage,82.32,oui,No
13159,2013-12-31,chatain,22.0,9.0,30814.0,F,master,forage,51.82,non,No
10615,2010-04-22,chatain,43.0,7.0,27197.0,F,doctorat,forage,76.85,non,No
14874,2014-11-12,chatain,23.0,7.0,28840.0,F,doctorat,detective,119.61,oui,No
8774,2014-01-01,chatain,35.0,15.0,37196.0,F,licence,geologie,59.63,non,No
4431,2014-09-08,brun,36.0,6.0,25915.0,M,doctorat,geologie,88.28,non,No
1908,2014-08-20,chatain,29.0,3.0,37787.0,F,licence,geologie,62.37,non,No
2823,2010-12-31,brun,47.0,6.0,40516.0,M,master,detective,86.67,oui,No
5342,2012-12-05,chatain,49.0,12.0,32356.0,M,master,geologie,48.09,non,No
11739,2012-06-07,chatain,33.0,8.0,38086.0,M,master,geologie,67.76,oui,No
4122,2014-07-07,brun,44.0,12.0,34969.0,M,master,geologie,80.52,non,No
4984,2013-01-25,,35.0,11.0,42334.0,M,,geologie,63.38,non,No
17080,2010-11-19,brun,49.0,9.0,34525.0,F,master,geologie,85.29,non,No
1639,2014-08-23,blond,26.0,13.0,29220.0,M,licence,,57.08,non,No
1797,2013-05-11,brun,34.0,7.0,36032.0,,licence,geologie,84.83,non,No
13139,2014-08-23,brun,35.0,8.0,39058.0,M,licence,forage,58.37,non,No
13333,2014-06-13,blond,46.0,6.0,43970.0,M,licence,geologie,64.81,oui,No
3947,2012-06-21,brun,31.0,3.0,41776.0,F,licence,geologie,66.37,oui,Yes
10827,2013-12-16,brun,47.0,12.0,31167.0,F,master,detective,93.46,non,No
14558,2013-03-01,blond,35.0,9.0,36428.0,M,master,geologie,73.64,oui,No
16612,2014-09-15,chatain,19.0,10.0,36735.0,M,doctorat,detective,63.62,oui,No
19151,2011-03-04,blond,40.0,13.0,36438.0,M,licence,detective,97.75,oui,No
12415,2011-11-10,chatain,42.0,10.0,44585.0,M,master,forage,64.55,oui,No
648,2011-06-24,blond,50.0,5.0,24775.0,M,doctorat,geologie,112.7,oui,No
345,2011-02-17,blond,17.0,12.0,34770.0,M,master,archeologie,103.3,oui,No
5215,2014-11-15,roux,35.0,4.0,38348.0,M,bac,geologie,66.47,non,No
15394,2011-11-08,chatain,30.0,13.0,28591.0,F,master,geologie,69.33,non,No
15859,2013-12-15,chatain,34.0,9.0,39717.0,F,licence,forage,74.73,non,No
4668,2010-11-08,chatain,33.0,10.0,37165.0,F,master,detective,78.45,oui,No
810,2010-09-09,brun,44.0,12.0,27347.0,M,licence,geologie,70.37,non,No
18409,2013-12-12,brun,32.0,13.0,33810.0,M,master,forage,66.27,oui,No
16386,2010-06-15,brun,24.0,9.0,29840.0,M,master,geologie,85.14,non,No
6438,2014-07-15,brun,40.0,11.0,41818.0,M,bac,geologie,47.4,non,No
11994,2012-10-16,blond,48.0,9.0,23127.0,F,master,geologie,95.03,non,No
11540,2014-05-26,blond,25.0,10.0,29200.0,F,licence,forage,87.2,non,No
1511,2011-03-09,brun,55.0,8.0,26656.0,F,master,forage,82.52,non,No
12363,2014-07-28,chatain,32.0,12.0,35333.0,F,master,forage,58.87,non,No
68,2013-04-20,blond,35.0,9.0,30580.0,F,licence,geologie,94.24,non,No
15726,2011-05-01,brun,37.0,7.0,27490.0,M,master,geologie,91.45,non,No
17010,2012-09-19,roux,45.0,8.0,33094.0,M,bac,geologie,64.58,non,No
12730,2013-02-15,chatain,42.0,9.0,35414.0,F,master,archeologie,87.08,oui,No
1614,2011-10-23,brun,24.0,8.0,34460.0,F,licence,archeologie,75.94,oui,No
9017,2010-06-13,brun,32.0,8.0,37961.0,F,licence,geologie,84.39,non,No
2940,2012-11-15,brun,53.0,7.0,38263.0,M,licence,geologie,63.93,non,No
1947,2012-03-02,chatain,21.0,8.0,37038.0,M,licence,geologie,59.66,non,No
14580,2012-10-02,blond,33.0,6.0,35112.0,M,licence,geologie,89.42,non,No
17264,2010-09-15,brun,43.0,13.0,31285.0,F,master,geologie,108.23,oui,No
15619,2010-12-31,brun,35.0,5.0,34724.0,M,master,forage,73.06,oui,No
11298,2011-03-07,blond,24.0,11.0,35614.0,F,bac,forage,76.98,non,No
3582,2013-01-30,blond,47.0,8.0,37687.0,M,bac,detective,88.83,non,No
18795,2011-11-14,chatain,30.0,9.0,30286.0,M,doctorat,forage,79.5,oui,No
12738,2012-03-18,chatain,43.0,6.0,30522.0,M,master,forage,71.54,non,Yes
10613,2011-07-05,brun,53.0,10.0,31549.0,F,master,detective,107.32,oui,No
19271,2012-05-03,blond,32.0,10.0,31373.0,M,master,geologie,84.7,non,No
2782,2013-08-21,chatain,46.0,10.0,30534.0,F,master,forage,93.3,oui,No
2432,2013-11-22,brun,27.0,10.0,34734.0,F,licence,forage,69.55,non,No
18069,2013-04-19,chatain,35.0,8.0,34058.0,F,master,archeologie,108.74,oui,No
5571,2011-06-15,blond,44.0,8.0,36914.0,M,licence,geologie,75.17,non,No
17317,2014-11-26,brun,44.0,11.0,32575.0,F,master,detective,114.85,oui,No
11999,2013-01-01,chatain,45.0,15.0,31692.0,M,master,geologie,83.78,oui,No
31,2014-05-29,chatain,40.0,13.0,37495.0,M,doctorat,geologie,80.86,oui,No
13505,2013-04-28,brun,27.0,9.0,36656.0,F,master,forage,100.55,oui,No
3284,2013-02-03,blond,42.0,6.0,34041.0,M,licence,geologie,59.95,non,No
6327,2014-09-04,blond,26.0,11.0,27588.0,F,master,geologie,80.25,non,No
18607,2010-09-13,chatain,34.0,12.0,31235.0,F,doctorat,forage,85.54,,No
2603,2010-01-20,chatain,53.0,14.0,33328.0,F,master,geologie,78.94,non,No
97,2012-12-03,brun,46.0,10.0,29724.0,F,master,geologie,75.23,non,No
35,2011-11-04,chatain,43.0,8.0,46245.0,M,licence,geologie,49.39,non,No
15524,2012-03-08,blond,30.0,15.0,40911.0,M,bac,geologie,57.97,non,No
19738,2014-06-25,brun,51.0,10.0,36469.0,F,master,archeologie,79.27,oui,No
6227,2012-04-04,roux,16.0,10.0,40233.0,M,licence,geologie,48.31,non,No
18452,2011-06-18,brun,40.0,8.0,39239.0,M,master,forage,68.69,oui,No
12370,2010-07-29,blond,36.0,9.0,44374.0,M,bac,geologie,34.7,non,No
8108,2011-07-01,blond,29.0,12.0,32208.0,M,master,forage,96.73,oui,No
10494,2014-11-20,roux,26.0,3.0,25009.0,M,licence,geologie,90.83,non,No
17091,2012-05-04,blond,39.0,9.0,37629.0,M,bac,geologie,56.33,non,No
10010,2013-10-07,brun,29.0,12.0,37558.0,M,master,geologie,76.93,oui,Yes
8339,2013-12-04,brun,21.0,9.0,27861.0,M,doctorat,detective,87.03,oui,No
10565,2012-03-12,blond,32.0,9.0,26025.0,M,doctorat,detective,90.92,oui,No
7566,2013-10-10,brun,35.0,2.0,30407.0,M,licence,geologie,65.63,non,No
6109,2013-11-23,blond,41.0,7.0,34661.0,F,licence,archeologie,77.68,oui,No
2425,2013-06-05,roux,57.0,10.0,27344.0,M,bac,geologie,67.26,non,No
4203,2014-12-16,chatain,35.0,7.0,40412.0,F,licence,geologie,72.71,non,No
15922,2014-10-01,blond,35.0,8.0,33418.0,M,master,forage,68.44,oui,No
959,2011-11-08,blond,56.0,5.0,32472.0,F,master,detective,90.61,oui,No
1850,2010-01-14,blond,40.0,10.0,31819.0,M,master,detective,90.89,oui,No
5045,2014-03-05,chatain,39.0,10.0,35497.0,F,master,forage,62.52,non,No
19864,2013-08-29,chatain,22.0,8.0,29539.0,M,doctorat,forage,90.07,oui,No
10103,2010-05-17,chatain,21.0,4.0,22225.0,F,doctorat,forage,92.51,oui,No
12915,2012-11-25,brun,58.0,7.0,41331.0,F,licence,detective,66.24,oui,No
5505,2014-09-09,roux,36.0,12.0,28969.0,M,licence,geologie,71.22,non,No
19589,2012-09-02,brun,26.0,10.0,34351.0,F,master,detective,79.78,oui,No
3053,2011-02-01,chatain,20.0,9.0,34483.0,M,doctorat,geologie,69.17,non,No
5241,2010-04-24,blond,49.0,9.0,27489.0,F,licence,geologie,100.71,non,No
19495,2011-05-18,blond,28.0,9.0,35086.0,F,licence,detective,81.34,non,No
11403,2013-07-18,roux,31.0,6.0,46997.0,M,bac,geologie,50.95,non,No
4747,2014-08-11,blond,39.0,10.0,34792.0,F,bac,detective,,non,No
12340,2010-08-03,roux,39.0,9.0,41098.0,M,bac,geologie,54.33,non,No
14686,2011-07-22,blond,35.0,11.0,36440.0,M,licence,forage,71.01,non,No
3385,2011-02-18,chatain,23.0,6.0,40678.0,M,master,geologie,72.23,oui,No
4701,2010-12-09,blond,22.0,7.0,40269.0,M,licence,detective,93.77,,Yes
10061,2012-02-15,chatain,42.0,11.0,30422.0,F,master,geologie,72.46,non,No
5969,2011-10-11,chatain,19.0,8.0,24941.0,F,doctorat,forage,98.59,oui,No
12848,2013-12-22,blond,34.0,10.0,32512.0,M,licence,geologie,75.42,non,No
15128,2011-11-29,brun,34.0,7.0,25957.0,F,master,geologie,92.85,non,No
16982,2014-08-31,brun,30.0,15.0,35069.0,F,licence,detective,70.66,non,Yes
6248,2010-08-05,blond,34.0,12.0,41274.0,M,licence,geologie,70.09,non,No
16049,2012-09-01,brun,35.0,11.0,38022.0,M,licence,forage,62.15,non,Yes
2194,2013-04-12,blond,47.0,11.0,32554.0,M,master,geologie,71.61,non,No
16777,2012-09-24,roux,39.0,11.0,35490.0,M,licence,archeologie,54.76,oui,No
12709,2013-02-03,chatain,17.0,9.0,26811.0,F,doctorat,forage,89.49,non,No
14680,2011-02-03,blond,50.0,7.0,38823.0,F,licence,forage,87.59,non,No
15900,2014-08-13,brun,39.0,10.0,33290.0,M,licence,geologie,50.23,non,Yes
9997,2014-12-15,blond,31.0,6.0,38652.0,M,licence,geologie,53.95,non,No
15746,2013-05-18,chatain,24.0,11.0,40747.0,M,master,forage,75.13,oui,No
3858,2012-11-03,chatain,23.0,10.0,41270.0,M,master,geologie,74.53,oui,No
16468,2011-02-02,chatain,41.0,5.0,41570.0,M,master,geologie,81.63,oui,No
10831,2011-09-20,brun,12.0,9.0,35861.0,M,licence,forage,66.6,non,No
10281,2011-04-27,brun,48.0,6.0,27707.0,M,doctorat,geologie,97.47,oui,No
16375,2011-04-06,blond,25.0,8.0,36255.0,M,master,detective,73.62,oui,No
18982,2010-04-11,brun,38.0,10.0,24867.0,F,master,geologie,96.71,non,No
3893,2013-02-03,blond,36.0,7.0,28980.0,M,master,geologie,67.1,non,No
6503,2011-10-07,brun,34.0,10.0,38358.0,M,master,forage,82.24,oui,No
3316,2011-07-09,brun,20.0,8.0,41253.0,M,licence,geologie,51.25,non,No
8117,2012-07-20,roux,37.0,14.0,34477.0,M,licence,detective,93.77,oui,No
12307,,chatain,18.0,12.0,37213.0,M,master,geologie,68.83,non,No
4795,2012-10-30,brun,41.0,12.0,32372.0,M,master,detective,56.65,non,No
13613,2011-05-06,brun,49.0,12.0,36904.0,M,licence,geologie,76.86,non,No
13077,2011-09-29,brun,27.0,4.0,23130.0,F,doctorat,geologie,100.48,non,No
15976,2012-01-13,blond,35.0,7.0,28590.0,M,master,detective,84.57,oui,No
19472,2010-06-11,chatain,51.0,11.0,32493.0,M,master,geologie,53.28,non,No
1964,2010-02-03,brun,37.0,15.0,28807.0,M,master,geologie,81.58,non,No
8732,2010-12-23,brun,51.0,8.0,37234.0,F,licence,geologie,77.17,non,No
8734,2012-06-10,blond,41.0,15.0,38883.0,M,licence,geologie,63.45,non,No
13038,2014-12-24,chatain,26.0,8.0,30898.0,F,doctorat,archeologie,99.41,oui,No
19982,2011-03-26,chatain,43.0,11.0,37331.0,M,master,detective,70.7,oui,No
19611,2011-12-03,blond,14.0,16.0,29439.0,M,licence,geologie,90.56,non,No
18903,2014-01-02,chatain,36.0,17.0,40871.0,F,bac,geologie,44.59,non,No
6449,2014-06-20,chatain,44.0,17.0,28155.0,F,doctorat,detective,104.77,oui,No
3816,2014-10-15,chatain,51.0,10.0,32237.0,F,master,geologie,96.48,non,No
17533,2010-08-18,chatain,28.0,7.0,37677.0,F,master,archeologie,94.29,oui,No
5242,2013-06-15,roux,52.0,15.0,40204.0,M,licence,forage,99.55,oui,Yes
10280,2011-01-12,brun,39.0,6.0,36796.0,M,master,detective,63.93,oui,No
5404,2011-12-20,chatain,40.0,5.0,34061.0,M,doctorat,geologie,73.42,non,No
1696,2013-12-28,brun,33.0,5.0,35230.0,M,master,forage,82.36,oui,No
12097,2010-12-24,blond,44.0,9.0,25228.0,M,licence,geologie,56.87,non,No
14698,2012-05-06,roux,45.0,8.0,31599.0,F,bac,geologie,97.99,non,No
18838,2013-05-21,blond,54.0,15.0,38068.0,M,licence,forage,55.46,oui,No
6430,2014-10-11,chatain,23.0,4.0,25603.0,F,doctorat,geologie,96.61,oui,No
15649,2013-03-11,brun,36.0,11.0,36061.0,M,,forage,66.26,non,No
15901,2012-01-28,blond,35.0,15.0,32021.0,M,licence,geologie,79.85,non,No
925,2013-07-02,blond,36.0,7.0,35236.0,M,master,geologie,66.5,oui,No
5165,2012-02-09,brun,34.0,5.0,34785.0,M,licence,geologie,59.09,non,No
15765,2010-10-10,chatain,30.0,7.0,34588.0,M,doctorat,forage,97.02,oui,No
14676,2012-06-12,chatain,33.0,9.0,42099.0,F,master,detective,64.66,oui,No
15380,2012-05-16,brun,33.0,14.0,37758.0,M,doctorat,geologie,60.86,oui,No
16342,2012-11-27,chatain,29.0,11.0,32579.0,F,master,forage,95.97,non,No
14628,2014-03-27,brun,35.0,11.0,29975.0,M,doctorat,geologie,88.26,oui,No
232,2011-06-04,brun,47.0,11.0,39773.0,M,master,geologie,79.24,oui,Yes
13141,2012-02-05,chatain,33.0,11.0,38171.0,F,licence,geologie,79.19,non,No
1408,2011-01-31,blond,39.0,8.0,33560.0,M,bac,geologie,46.89,non,No
10283,2014-12-04,chatain,51.0,6.0,42025.0,F,master,detective,71.8,oui,No
1570,2011-08-03,blond,27.0,12.0,33668.0,M,bac,geologie,57.75,non,No
8946,2014-04-13,blond,27.0,9.0,23915.0,M,master,geologie,68.65,non,No
19445,2010-07-14,blond,38.0,4.0,31312.0,F,licence,forage,87.12,non,No
8698,2012-02-27,blond,42.0,8.0,31951.0,F,master,,99.47,oui,No
487,2010-09-11,brun,32.0,10.0,37139.0,M,master,geologie,75.45,oui,No
18434,2014-01-25,blond,52.0,11.0,31536.0,F,licence,forage,78.31,non,No
7533,2012-05-24,blond,40.0,12.0,29210.0,F,licence,forage,79.25,non,No
2820,2012-07-02,brun,51.0,8.0,36706.0,M,licence,geologie,74.47,non,No
6650,2011-09-25,chatain,27.0,6.0,31749.0,M,master,geologie,82.54,non,No
13,2014-06-25,brun,39.0,4.0,30822.0,F,licence,geologie,66.85,non,No
16904,2010-12-25,blond,38.0,11.0,32286.0,F,licence,geologie,101.28,non,No
18379,2012-01-27,brun,34.0,11.0,32699.0,M,master,forage,78.18,oui,No
13487,2012-06-25,blond,24.0,15.0,25890.0,M,doctorat,forage,97.63,oui,No
7863,2012-10-02,brun,42.0,11.0,32711.0,F,master,detective,101.85,oui,No
17898,2013-07-31,chatain,42.0,9.0,38491.0,F,master,archeologie,71.3,oui,No
9515,2011-09-09,chatain,29.0,15.0,34960.0,M,doctorat,detective,73.12,oui,No
1439,2012-12-21,blond,36.0,5.0,33225.0,M,licence,geologie,68.95,non,No
13956,2010-10-20,blond,44.0,6.0,35905.0,M,licence,geologie,69.22,non,No
18520,2010-11-27,brun,45.0,5.0,44842.0,F,licence,detective,65.44,oui,Yes
8529,2012-02-18,blond,25.0,11.0,40189.0,F,licence,archeologie,96.46,oui,No
15042,2013-01-17,blond,45.0,17.0,36780.0,M,licence,geologie,72.24,non,No
1611,2013-06-30,brun,35.0,5.0,29147.0,M,master,geologie,74.68,non,No
4387,2011-07-02,brun,32.0,11.0,30960.0,M,master,forage,59.44,non,No
1616,2013-07-22,blond,38.0,7.0,23278.0,F,master,,79.09,non,No
16390,2012-09-28,blond,30.0,11.0,29838.0,M,master,forage,83.17,non,No
1174,2014-08-08,blond,45.0,7.0,32517.0,M,master,geologie,87.95,non,No
18716,2012-03-22,blond,24.0,9.0,33112.0,M,master,geologie,72.07,non,No
4521,2014-07-15,chatain,42.0,10.0,38175.0,M,master,geologie,48.61,non,No
17527,2012-07-20,brun,29.0,14.0,30438.0,F,master,detective,93.24,non,No
13051,2012-07-30,chatain,32.0,12.0,31639.0,M,master,geologie,65.14,non,No
5022,2011-05-23,blond,28.0,7.0,32947.0,M,licence,geologie,40.55,non,No
11614,2010-09-07,chatain,38.0,11.0,35573.0,M,,detective,68.56,oui,No
14954,2011-11-01,chatain,26.0,11.0,32339.0,F,master,forage,58.8,non,Yes
19071,2013-04-14,brun,48.0,13.0,28520.0,M,doctorat,geologie,70.82,oui,Yes
8651,2013-09-26,chatain,35.0,5.0,31794.0,M,master,geologie,92.61,oui,No
5406,2013-06-29,chatain,26.0,8.0,29023.0,F,doctorat,forage,93.71,non,No
14348,2013-06-21,roux,47.0,9.0,27283.0,M,licence,geologie,71.46,non,No
11634,2012-04-06,roux,36.0,5.0,34057.0,M,licence,geologie,72.32,non,No
7364,2014-09-30,roux,36.0,9.0,38216.0,M,licence,geologie,70.5,oui,No
15890,2014-02-19,brun,31.0,3.0,33362.0,F,master,archeologie,69.61,non,No
18426,2013-05-10,chatain,22.0,12.0,31185.0,F,doctorat,detective,69.94,oui,No
14474,2014-03-27,roux,39.0,9.0,25706.0,F,master,forage,108.06,non,No
9154,2011-08-19,roux,32.0,7.0,29817.0,M,licence,detective,71.31,non,No
1943,2011-12-06,blond,47.0,9.0,28282.0,M,master,geologie,82.93,non,No
3302,2010-03-12,blond,32.0,16.0,31653.0,F,master,detective,82.24,oui,No
4611,2012-12-07,roux,19.0,8.0,35918.0,M,bac,forage,37.96,non,No
18535,2014-11-10,chatain,22.0,9.0,27909.0,M,master,detective,43.19,non,Yes
16107,2014-01-10,brun,39.0,8.0,37801.0,F,master,detective,93.61,oui,No
13289,2011-08-22,chatain,41.0,3.0,44882.0,M,bac,geologie,45.36,non,No
12395,2010-08-15,roux,28.0,6.0,32062.0,M,licence,geologie,62.17,non,Yes
11642,2013-09-25,blond,41.0,7.0,40192.0,M,master,geologie,80.22,oui,Yes
7810,2013-08-02,blond,36.0,13.0,34953.0,F,licence,archeologie,63.98,oui,No
13983,2014-07-16,brun,37.0,12.0,29305.0,F,master,geologie,85.08,non,No
12654,2011-11-16,chatain,28.0,7.0,29464.0,M,doctorat,geologie,86.71,oui,No
2276,2012-07-27,brun,37.0,10.0,37262.0,M,master,geologie,81.46,non,No
18223,2014-03-10,roux,32.0,9.0,31143.0,M,bac,geologie,51.01,non,No
18344,2010-06-04,brun,34.0,15.0,36961.0,M,licence,forage,47.5,non,No
13422,2012-07-11,chatain,25.0,7.0,36774.0,M,master,forage,70.53,oui,Yes
14724,2010-05-11,brun,58.0,8.0,38758.0,M,doctorat,geologie,72.01,oui,Yes
10910,2010-05-09,chatain,45.0,7.0,33119.0,F,master,forage,97.11,oui,No
1925,2012-12-05,brun,29.0,9.0,34038.0,F,master,forage,63.25,non,No
16429,2011-04-18,brun,32.0,12.0,32007.0,F,licence,geologie,81.45,non,No
17866,2013-08-30,chatain,40.0,12.0,45115.0,M,licence,geologie,84.35,oui,No
6295,2012-07-11,blond,36.0,9.0,21929.0,F,doctorat,forage,101.69,oui,No
15362,2014-07-26,blond,50.0,13.0,27855.0,M,licence,geologie,81.91,non,No
16340,2013-08-01,roux,11.0,8.0,34429.0,M,bac,detective,100.4,non,Yes
18255,2012-05-22,chatain,37.0,16.0,35375.0,M,master,geologie,85.39,oui,No
6712,2013-01-15,blond,40.0,9.0,38429.0,F,bac,forage,83.78,non,Yes
18359,2012-09-19,blond,42.0,11.0,37660.0,M,licence,geologie,70.94,non,Yes
17911,2013-09-29,chatain,37.0,13.0,42618.0,M,master,forage,68.42,oui,No
15494,2013-06-22,blond,40.0,4.0,38799.0,M,master,geologie,79.61,oui,No
19655,2010-09-27,chatain,62.0,15.0,36727.0,M,master,geologie,84.15,oui,No
1124,2013-05-01,roux,,8.0,28005.0,M,licence,geologie,66.83,non,No
2800,2014-12-10,chatain,25.0,5.0,27042.0,F,master,geologie,81.86,non,No
8461,2011-12-01,chatain,35.0,12.0,37923.0,M,master,geologie,61.25,oui,Yes
7438,2011-04-01,brun,33.0,9.0,34510.0,M,master,detective,57.99,oui,No
19858,2010-03-30,blond,47.0,15.0,40301.0,F,bac,forage,61.47,non,No
2499,2014-04-01,brun,23.0,8.0,36444.0,F,licence,detective,,non,No
14496,2013-07-03,brun,27.0,11.0,41211.0,M,master,forage,79.84,oui,No
3547,2011-04-11,blond,39.0,14.0,30006.0,F,licence,geologie,77.9,non,No
7542,2011-09-30,brun,22.0,9.0,26851.0,F,master,geologie,95.12,non,No
1437,2010-04-10,blond,37.0,7.0,24442.0,F,master,detective,98.92,oui,No
8101,2012-11-02,blond,19.0,9.0,37876.0,M,licence,geologie,67.39,non,No
7494,2012-07-27,blond,36.0,9.0,37321.0,M,master,geologie,92.33,oui,Yes
19887,2010-11-13,brun,48.0,10.0,29121.0,F,licence,geologie,91.9,non,No
2002,2014-09-08,brun,22.0,8.0,35149.0,F,licence,detective,86.82,oui,No
17861,2014-07-18,brun,23.0,12.0,34742.0,M,master,geologie,79.32,non,No
12233,2012-07-04,chatain,40.0,13.0,28603.0,M,doctorat,geologie,112.04,oui,No
14238,2011-10-18,chatain,28.0,3.0,32564.0,F,master,geologie,69.0,non,No
13285,2014-12-06,roux,41.0,12.0,35959.0,M,bac,detective,59.55,non,No
8190,2012-06-08,chatain,24.0,6.0,35547.0,F,doctorat,archeologie,88.43,oui,No
1554,2012-03-19,brun,31.0,13.0,34909.0,F,licence,detective,71.37,non,Yes
8886,2013-09-09,roux,34.0,8.0,34360.0,M,bac,geologie,74.51,non,No
6920,2010-03-31,chatain,43.0,9.0,26319.0,F,master,geologie,81.34,non,No
5609,2011-10-20,chatain,39.0,7.0,37205.0,M,master,geologie,52.73,non,No
12425,2014-03-16,blond,31.0,13.0,31932.0,M,licence,geologie,76.84,non,No
12722,2010-09-24,blond,34.0,10.0,29405.0,F,licence,geologie,87.92,non,No
12818,2011-03-07,brun,43.0,8.0,29313.0,M,master,geologie,75.27,non,No
10856,2010-05-31,brun,35.0,11.0,33906.0,F,licence,detective,71.07,non,No
1959,2010-06-04,blond,27.0,11.0,28358.0,M,master,forage,108.65,oui,No
4704,2010-07-24,brun,32.0,8.0,38125.0,M,master,geologie,72.99,oui,Yes
4378,2014-11-30,roux,42.0,12.0,36994.0,M,bac,geologie,54.77,non,No
730,2012-12-27,chatain,35.0,13.0,36513.0,F,master,geologie,90.43,non,No
8051,2010-01-30,,44.0,10.0,41390.0,M,master,geologie,51.22,non,No
